Baltic_BA:Estonia_BA.SG:s19_0LS11_1_noUDG.SG,0.144555,0.114755,0.098051,0.097546,0.062781,0.042112,0.014101,0.015692,-0.001023,-0.04647,0.008119,-0.025477,0.047571,0.036883,-0.026194,0.017104,0.018123,-0.009375,0.006034,0.027513,-0.006114,-0.006801,0.013064,-0.01687,0.008861
Baltic_BA:Estonia_BA.SG:s19_V14_2_noUDG.SG,0.138864,0.12491,0.107102,0.124679,0.056934,0.0502,0.009635,0.028614,-0.010431,-0.053395,0.006171,-0.023079,0.044747,0.03936,-0.030944,-0.000663,0.01017,0.003927,0.000126,0.005753,-0.001872,-0.003339,0.003697,-0.024823,0.003952
Baltic_BA:Estonia_BA.SG:s19_V16_1_noUDG.SG,0.137726,0.118817,0.099937,0.121449,0.050779,0.047133,0.00752,0.020076,-0.001023,-0.06196,-0.007145,-0.014987,0.032854,0.050095,-0.016829,-0.000663,0.016037,0.003421,-0.003897,0.006628,-0.010606,-0.017188,-0.000986,-0.022292,-0.001676
Baltic_BA:Estonia_BA.SG:s19_V9_2_noUDG.SG,0.137726,0.123895,0.099183,0.113374,0.0437,0.034582,0.014101,0.01223,-0.004704,-0.055946,0.001949,-0.027126,0.045044,0.032341,-0.009636,0.017502,0.02386,-0.009628,-0.013701,0.006378,-0.004742,-0.009274,0.009367,-0.028076,0.006945
Baltic_BA:Estonia_BA.SG:s19_X08_1_noUDG.SG,0.129758,0.119832,0.090132,0.112405,0.044931,0.052153,0.014101,0.010153,-0.000409,-0.051391,0.005359,-0.017385,0.037611,0.035507,-0.014386,0.008618,0.003651,-0.005194,0.001257,0.009254,0.002371,0.008779,0.008381,-0.025064,-0.007784
Baltic_BA:Estonia_BA.SG:s19_X10_1_noUDG.SG,0.1161,0.107646,0.104085,0.112405,0.056934,0.032909,0.015511,0.023076,0.009408,-0.039181,-0.004384,-0.011989,0.027056,0.044727,-0.023208,0.005967,0.025164,-0.001267,-0.004399,0.000625,-0.004991,-0.015333,0.008874,-0.015785,0.00946
Baltic_BA:Estonia_BA.SG:s19_X11_1_noUDG.SG,0.124067,0.135065,0.09956,0.122095,0.047701,0.037929,0.015276,0.031845,0.000818,-0.052302,0.00747,-0.024878,0.03107,0.044177,-0.023615,0.005436,0.007953,-0.006081,0.000377,0,-0.002246,-0.00779,0.014173,-0.008676,-0.005748
Baltic_BA:Estonia_BA.SG:s19_X14_1_noUDG.SG,0.112685,0.118817,0.099937,0.114343,0.04924,0.028168,0.027261,0.010846,-0.005318,-0.050844,-0.005359,-0.010341,0.037462,0.039085,-0.011265,0.011535,0.002738,0.012035,0.000754,0.001376,-0.008984,-0.005193,0.019103,-0.014701,0.001557
Baltic_BA:Estonia_BA.SG:s19_X15_2_noUDG.SG,0.133173,0.126941,0.093526,0.102714,0.046778,0.041834,0.027496,0.010846,-0.004909,-0.052484,-0.006333,-0.012739,0.033003,0.037296,-0.027144,-0.021082,-0.00678,0.006841,-0.009553,-0.01138,0.012478,-0.014096,0.021199,-0.016147,0.001197
Baltic_BA:Estonia_BA.SG:s19_X17_2_noUDG.SG,0.125205,0.131003,0.102577,0.105299,0.054164,0.044344,0.018801,0.026307,-0.011453,-0.050844,0.00682,-0.016036,0.034787,0.048718,-0.022665,-0.014983,0.00013,0.007855,-0.000377,0.00075,0.007487,-0.007666,0.00493,-0.027835,0.007544
