Yamnaya:Kazakhstan_EBA_Yamnaya.SG:Damgaard2018Yamnaya_noUDG.SG,0.120652,0.081242,0.039975,0.10756,-0.020927,0.047411,-0.00282,-0.00923,-0.054608,-0.068339,-0.00682,-0.00045,-0.003122,-0.026699,0.036509,0.015248,0.004042,-0.005828,-0.011816,0.006128,-0.005865,-0.00136,0.008258,0.028317,-0.013771
Yamnaya:Russia_Kalmykia_EBA_Yamnaya.SG:RISE240_noUDG.SG,0.118376,0.084289,0.04714,0.113697,-0.02462,0.027331,0.00799,0,-0.050517,-0.063965,0.00065,0.002548,0.001784,-0.025735,0.03393,0.006364,0.01004,-0.005954,-0.008422,0.02001,-0.013476,-0.005688,0.015652,0.023979,0.006347
Yamnaya:Russia_Kalmykia_EBA_Yamnaya.SG:RISE546_noUDG.SG,0.103579,0.088351,0.061094,0.120803,-0.028928,0.044901,0.001175,-0.005769,-0.066879,-0.087838,-0.006008,3.00E-04,-0.001635,-0.024772,0.004886,0.012729,0.008605,0.005828,-0.001885,0.003627,-0.00287,-0.008408,0.027238,0.02892,-0.018801
Yamnaya:Russia_Kalmykia_EBA_Yamnaya.SG:RISE547_noUDG.SG,0.118376,0.09546,0.045632,0.118219,-0.031083,0.039324,0.00658,-0.004615,-0.042132,-0.072894,-0.002761,0.000899,-0.000743,-0.024634,0.034609,0.00411,-0.014342,0.001267,0.00905,0.007754,-0.005366,-0.000247,0.005793,0.017834,-0.006826
Yamnaya:Russia_Kalmykia_EBA_Yamnaya.SG:RISE550_noUDG.SG,0.125205,0.096475,0.04714,0.10756,-0.02462,0.04267,0.000705,-0.008307,-0.048063,-0.070525,0.003248,-0.003297,-0.008028,-0.017203,0.035559,0.019756,0.002217,-0.005068,0.001634,0.009254,0.000125,0.006925,0.021815,0.01446,0.002994
Yamnaya:Russia_Kalmykia_EBA_Yamnaya.SG:RISE552_noUDG.SG,0.10927,0.089367,0.034318,0.107883,-0.036007,0.051874,0.00564,0.000462,-0.061766,-0.082917,0.001461,0.003297,-0.002527,-0.026424,0.031759,0.019358,0.00352,-0.003041,-0.000377,0.010505,-0.002246,-0.000124,0.004437,0.022774,-0.004191
Yamnaya:I0231,0.124067,0.081242,0.0445,0.114666,-0.034468,0.049364,-0.00188,-0.007846,-0.052972,-0.073441,0.003735,0.005845,0.00223,-0.023671,0.034202,0.024662,0.007302,0.000253,0.003142,0.013131,-0.006988,0.004328,0.002218,0.011929,-0.000239
Yamnaya:I0357,0.126344,0.091398,0.038843,0.109821,-0.029544,0.040718,0.006345,-0.00923,-0.040905,-0.065969,-0.001299,-0.001798,-0.003717,-0.02257,0.03678,0.02148,0.001825,0.005321,-0.004651,0.003126,0.004118,0.00643,0.008874,0.01458,-0.005508
Yamnaya:I0370,0.124067,0.085304,0.048271,0.113051,-0.027082,0.04267,0.00705,-0.001385,-0.064016,-0.069432,0.000487,-0.000899,0.004014,-0.029451,0.037595,0.013126,0.004563,-0.000633,-0.007039,0.015132,0.003369,-0.009892,0.009613,0.022533,-0.003113
Yamnaya:I0429,0.132035,0.089367,0.042615,0.13017,-0.02739,0.049364,0.007755,0.001846,-0.059925,-0.076175,0.001461,-0.007194,0.002973,-0.015689,0.040445,0.021347,0.004955,0,0.008547,0.02101,-0.003244,0.004328,0.022678,0.017111,-0.01437
Yamnaya:I0438,0.124067,0.088351,0.042615,0.118865,-0.029236,0.048527,0.00047,0.001154,-0.062789,-0.07745,0.001461,0.005695,-0.005946,-0.027387,0.033387,0.005038,0.007953,-0.007221,-0.003897,0.017759,-0.001373,0.000742,0.017255,0.023979,-0.005508
Yamnaya:I0439,0.127482,0.09546,0.037712,0.113374,-0.018157,0.033467,0.0047,-0.005077,-0.053176,-0.057587,0.003085,-0.002098,-0.006541,-0.025598,0.038952,0.01432,-0.001434,-0.007095,-0.001257,0.018259,-0.001872,0.006801,0.016269,0.025546,-0.009819
Yamnaya:I0443,0.125205,0.091398,0.039975,0.111436,-0.028005,0.046575,0.00564,-0.005769,-0.052563,-0.081642,0.002111,-0.00015,0.001041,-0.01968,0.042616,0.004773,-0.016428,0.00038,-0.001257,0.009379,0.003868,-0.002226,0.000986,0.01699,0.002275
Yamnaya:I0444,0.126344,0.087336,0.048271,0.116927,-0.02462,0.04769,0.00564,-0.000231,-0.049904,-0.072894,-0.000812,-3.00E-04,0.003122,-0.039498,0.030266,0.020684,0.000261,0.000887,-0.007039,0.00988,-0.014974,0.002968,0.011092,0.019039,0.003353
Yamnaya:I7489,0.122929,0.093429,0.043369,0.11079,-0.032314,0.043786,0.0047,0,-0.057471,-0.082371,0.006496,0.004046,-0.012042,-0.008945,0.041123,0.016176,-0.008996,-0.005194,-0.001885,0.004877,-0.010981,-0.001113,0.012078,0.014219,-0.007784
Yamnaya:I18793,0.126344,0.089367,0.036581,0.099161,-0.013541,0.040718,0.007755,0.004154,-0.040291,-0.06032,-0.005196,0.002548,0.002527,-0.019542,0.020765,0.00358,-0.017602,-0.003167,0.003394,0.017759,-0.000624,-0.006677,0.010969,0.012773,0.001676
